RouteName,RouteNumber,Ecoregion_L1Code,Ecoregion_L1Name
WINCHELL,83055,9,GREAT PLAINS
CROSSROADS,83057,8,EASTERN TEMPERATE FORESTS
ATHENS,83058,8,EASTERN TEMPERATE FORESTS
OLA,83060,9,GREAT PLAINS
DALLAS,83061,9,GREAT PLAINS
GLEN ROSE,83062,9,GREAT PLAINS
WEATHERFORD,83063,9,GREAT PLAINS
SELDEN,83064,9,GREAT PLAINS
COTTONWOOD,83066,9,GREAT PLAINS
ALBANY,83067,9,GREAT PLAINS
LYDIA,83068,8,EASTERN TEMPERATE FORESTS
LIBERTY HILL,83069,8,EASTERN TEMPERATE FORESTS
MILLER GROVE,83070,8,EASTERN TEMPERATE FORESTS
DIKE,83071,8,EASTERN TEMPERATE FORESTS
SADLER,83072,9,GREAT PLAINS
RHOME,83074,9,GREAT PLAINS
GAINESVILLE,83075,9,GREAT PLAINS
OLNEY,83076,9,GREAT PLAINS
HENRIETTA,83077,9,GREAT PLAINS
GRAYBACK,83078,9,GREAT PLAINS
COMSTOCK,83081,10,NORTH AMERICAN DESERTS
BLACK GAP,83083,10,NORTH AMERICAN DESERTS
MERTZON,83085,9,GREAT PLAINS
LONGFELLOW,83087,10,NORTH AMERICAN DESERTS
ALTUDA,83088,10,NORTH AMERICAN DESERTS
CORNUDAS,83091,10,NORTH AMERICAN DESERTS
POST,83092,9,GREAT PLAINS
LAMESA,83093,9,GREAT PLAINS
PLAINS,83094,9,GREAT PLAINS
CLARENDON,83095,9,GREAT PLAINS
CHILDRESS,83096,9,GREAT PLAINS
CIRCLE,83097,9,GREAT PLAINS
RAYMONDVILLE,83098,9,GREAT PLAINS
SLAUGHTER,83099,10,NORTH AMERICAN DESERTS
PANTEX,83101,9,GREAT PLAINS
WAKA,83103,9,GREAT PLAINS
MIAMI,83105,9,GREAT PLAINS
FLOYDADA,83106,9,GREAT PLAINS
HACKBERRY,83107,9,GREAT PLAINS
FRANKEL CITY,83108,9,GREAT PLAINS
ROTAN,83109,9,GREAT PLAINS
GIRVIN,83111,10,NORTH AMERICAN DESERTS
OZONA,83112,9,GREAT PLAINS
ELDORADO,83113,9,GREAT PLAINS
INDIAN MTN,83114,9,GREAT PLAINS
EL SAUZ,83115,9,GREAT PLAINS
WALBURG,83139,9,GREAT PLAINS
DRIPPING SPG,83140,9,GREAT PLAINS
HASKELL,83179,9,GREAT PLAINS
CASA PIEDRA,83184,10,NORTH AMERICAN DESERTS
BEAR MTN,83189,10,NORTH AMERICAN DESERTS
GUERRA,83204,9,GREAT PLAINS
FANNIN,83214,8,EASTERN TEMPERATE FORESTS
CARLOS,83237,8,EASTERN TEMPERATE FORESTS
BLUE RIDGE,83273,9,GREAT PLAINS
SEJITA,83303,9,GREAT PLAINS
LAREDO,83304,9,GREAT PLAINS
CHINQUAPIN,83305,9,GREAT PLAINS
OYSTER LAKE,83306,9,GREAT PLAINS
THREE RIVERS,83308,8,EASTERN TEMPERATE FORESTS
PORT ACRES,83311,9,GREAT PLAINS
MOUNT ZION,83313,9,GREAT PLAINS
YOAKUM,83314,8,EASTERN TEMPERATE FORESTS
BRITE,83315,8,EASTERN TEMPERATE FORESTS
MONTELL,83317,9,GREAT PLAINS
PRESIDIO,83320,10,NORTH AMERICAN DESERTS
FRED,83321,8,EASTERN TEMPERATE FORESTS
BURTON,83323,8,EASTERN TEMPERATE FORESTS
PRAIRIE MTN.,83325,9,GREAT PLAINS
ALLEN CREEK,83326,9,GREAT PLAINS
ROCKSPRING,83327,9,GREAT PLAINS
DEVILS R CYN,83328,9,GREAT PLAINS
FT. STOCKTON,83329,10,NORTH AMERICAN DESERTS
COYANDA DRAW,83330,10,NORTH AMERICAN DESERTS
TOYAHVILLE,83331,10,NORTH AMERICAN DESERTS
ALEXANDER ST,83333,8,EASTERN TEMPERATE FORESTS
POWELL PARK,83334,8,EASTERN TEMPERATE FORESTS
WECHES,83335,8,EASTERN TEMPERATE FORESTS
BONNER,83336,8,EASTERN TEMPERATE FORESTS
BRUCEVILLE,83337,9,GREAT PLAINS
WALL,83340,9,GREAT PLAINS
STILES,83341,9,GREAT PLAINS
SIERRA BLANC,83345,10,NORTH AMERICAN DESERTS
CANUTILLO,83346,10,NORTH AMERICAN DESERTS
BON WIER,83347,8,EASTERN TEMPERATE FORESTS
MT. SELMAN,83349,8,EASTERN TEMPERATE FORESTS
WILLS POINT,83350,8,EASTERN TEMPERATE FORESTS
CLEBURNE,83351,9,GREAT PLAINS
WHIT MTN.,83352,9,GREAT PLAINS
HAWLEY,83353,9,GREAT PLAINS
SILVER,83354,9,GREAT PLAINS
TENMILE,83355,9,GREAT PLAINS
MIDLAND,83356,9,GREAT PLAINS
GAMBILL REF.,83358,9,GREAT PLAINS
GREENVILLE,83359,9,GREAT PLAINS
DECATUR,83360,9,GREAT PLAINS
MEGARGEL,83361,9,GREAT PLAINS
BEAVER CREEK,83362,9,GREAT PLAINS
GIRARD,83363,9,GREAT PLAINS
DOUGHERTY,83364,9,GREAT PLAINS
CHARLIE,83366,9,GREAT PLAINS
WILLIAMS,83367,9,GREAT PLAINS
LAKEVIEW,83368,9,GREAT PLAINS
CLAYTONVILLE,83369,9,GREAT PLAINS
FRIONA,83370,9,GREAT PLAINS
PANHANDLE,83371,9,GREAT PLAINS
SKELLYTOWN,83372,9,GREAT PLAINS
DALHART,83373,9,GREAT PLAINS
TWICHELL,83374,9,GREAT PLAINS
GRUVER,83375,9,GREAT PLAINS
CACTUS,83376,9,GREAT PLAINS
CAVASARA CR.,83410,9,GREAT PLAINS
CHISOS BASIN,83900,10,NORTH AMERICAN DESERTS
PROMONTORY,85002,10,NORTH AMERICAN DESERTS
SALT SPRINGS,85004,10,NORTH AMERICAN DESERTS
ALTONAH,85007,10,NORTH AMERICAN DESERTS
GRIZZLY RDGE,85008,6,NORTHWESTERN FORESTED MOUNTAINS
NOTCH PEAK,85009,10,NORTH AMERICAN DESERTS
OAK CITY,85010,10,NORTH AMERICAN DESERTS
GOSHEN,85011,10,NORTH AMERICAN DESERTS
DRAGERTON,85012,10,NORTH AMERICAN DESERTS
WILLOW CREEK,85013,10,NORTH AMERICAN DESERTS
STOCK RES,85014,10,NORTH AMERICAN DESERTS
BEAVER,85015,10,NORTH AMERICAN DESERTS
DESERT VIEW,85016,10,NORTH AMERICAN DESERTS
HANKSVILLE,85017,10,NORTH AMERICAN DESERTS
IRON SPRINGS,85019,10,NORTH AMERICAN DESERTS
BOULDER,85021,10,NORTH AMERICAN DESERTS
HITE,85022,10,NORTH AMERICAN DESERTS
ANETH,85023,10,NORTH AMERICAN DESERTS
LYNN,85024,10,NORTH AMERICAN DESERTS
GROUSE CREEK,85025,10,NORTH AMERICAN DESERTS
SKYLINE DRIV,85034,6,NORTHWESTERN FORESTED MOUNTAINS
JOHNSON CAN,85102,10,NORTH AMERICAN DESERTS
ANT FLAT-OGDEN CAN,85103,6,NORTHWESTERN FORESTED MOUNTAINS
GOLD HILL,85104,10,NORTH AMERICAN DESERTS
FAIRFIELD,85105,10,NORTH AMERICAN DESERTS
WASATCH NF,85107,6,NORTHWESTERN FORESTED MOUNTAINS
JENSEN,85108,10,NORTH AMERICAN DESERTS
FISH SPRINGS,85109,10,NORTH AMERICAN DESERTS
DELTA,85110,10,NORTH AMERICAN DESERTS
CLEVELAND,85112,10,NORTH AMERICAN DESERTS
BONANZA,85113,10,NORTH AMERICAN DESERTS
WAH WAH,85114,10,NORTH AMERICAN DESERTS
FISH LAKE NF,85115,6,NORTHWESTERN FORESTED MOUNTAINS
NOTOM,85116,10,NORTH AMERICAN DESERTS
GLEN CANYON,85117,10,NORTH AMERICAN DESERTS
CANYONLANDS,85118,10,NORTH AMERICAN DESERTS
BERYL,85119,10,NORTH AMERICAN DESERTS
MOQUITH MTN,85120,10,NORTH AMERICAN DESERTS
MAIN CANYON,85121,10,NORTH AMERICAN DESERTS
BLANDING,85123,10,NORTH AMERICAN DESERTS
BEAR RIVER,85152,10,NORTH AMERICAN DESERTS
RANDOLPH,85153,10,NORTH AMERICAN DESERTS
VERNON,85155,10,NORTH AMERICAN DESERTS
SOAPSTONE,85156,6,NORTHWESTERN FORESTED MOUNTAINS
M WARNER RES,85158,10,NORTH AMERICAN DESERTS
CALLAO,85159,10,NORTH AMERICAN DESERTS
LEAMINGTON,85160,10,NORTH AMERICAN DESERTS
FAYETTE,85161,6,NORTHWESTERN FORESTED MOUNTAINS
CASTLE DALE,85162,10,NORTH AMERICAN DESERTS
INDIAN PEAK,85164,10,NORTH AMERICAN DESERTS
RICHFIELD,85165,6,NORTHWESTERN FORESTED MOUNTAINS
GOOSEBERRY,85166,6,NORTHWESTERN FORESTED MOUNTAINS
SHIVWITZ,85169,10,NORTH AMERICAN DESERTS
DIXIE NF,85170,6,NORTHWESTERN FORESTED MOUNTAINS
GLEN CANYON,85171,10,NORTH AMERICAN DESERTS
HATCH,85173,10,NORTH AMERICAN DESERTS
HEBER MTN.,85206,6,NORTHWESTERN FORESTED MOUNTAINS
MOAB,85218,10,NORTH AMERICAN DESERTS
GOOSE CREEK MTN.,85301,10,NORTH AMERICAN DESERTS
SNOWVILLE,85302,10,NORTH AMERICAN DESERTS
CLIVE,85304,10,NORTH AMERICAN DESERTS
GRANTSVILLE,85305,10,NORTH AMERICAN DESERTS
KAMAS,85306,6,NORTHWESTERN FORESTED MOUNTAINS
HANNA,85307,10,NORTH AMERICAN DESERTS
GANDY,85309,10,NORTH AMERICAN DESERTS
JERICHO JUNCTION,85310,10,NORTH AMERICAN DESERTS
WESTWATER,85313,10,NORTH AMERICAN DESERTS
TULE VALLEY,85314,10,NORTH AMERICAN DESERTS
PINE CREEK,85315,10,NORTH AMERICAN DESERTS
BICKNELL,85316,6,NORTHWESTERN FORESTED MOUNTAINS
GREEN RIVER,85317,10,NORTH AMERICAN DESERTS
CANYON RIMS,85318,10,NORTH AMERICAN DESERTS
ALTON,85320,10,NORTH AMERICAN DESERTS
ESCALANTE,85321,10,NORTH AMERICAN DESERTS
MONTICELLO,85323,6,NORTHWESTERN FORESTED MOUNTAINS
LOST CR. RES,85902,6,NORTHWESTERN FORESTED MOUNTAINS
E. BEAR LAKE,85904,10,NORTH AMERICAN DESERTS
LOGAN CANYON,85906,6,NORTHWESTERN FORESTED MOUNTAINS
RED SPUR MTN.,85907,6,NORTHWESTERN FORESTED MOUNTAINS
BRYCE CANYON,85908,10,NORTH AMERICAN DESERTS
MARLBORO,87001,5,NORTHERN FORESTS
NORTH POWNAL,87002,5,NORTHERN FORESTS
STRATTON,87003,5,NORTHERN FORESTS
LANDGROVE,87004,5,NORTHERN FORESTS
S READING,87005,5,NORTHERN FORESTS
GAYSVILLE,87006,5,NORTHERN FORESTS
POST MILLS,87007,5,NORTHERN FORESTS
SHAFTSBURY,87008,5,NORTHERN FORESTS
S WALLINGFRD,87009,5,NORTHERN FORESTS
W RUTLAND,87010,5,NORTHERN FORESTS
ST JOHNSBURY,87011,5,NORTHERN FORESTS
EAST HAVEN,87012,5,NORTHERN FORESTS
NORTHFLD FLS,87013,5,NORTHERN FORESTS
EAST CALAIS,87015,5,NORTHERN FORESTS
FLETCHER,87019,5,NORTHERN FORESTS
COLCHESTER,87022,8,EASTERN TEMPERATE FORESTS
STOWE,87120,5,NORTHERN FORESTS
BRISTOL,87121,8,EASTERN TEMPERATE FORESTS
STAR TANNERY,88001,8,EASTERN TEMPERATE FORESTS
W AUGUSTA,88003,8,EASTERN TEMPERATE FORESTS
CHURCHVILLE,88004,8,EASTERN TEMPERATE FORESTS
STANLEY,88005,8,EASTERN TEMPERATE FORESTS
TRYME,88006,8,EASTERN TEMPERATE FORESTS
JEROME,88008,8,EASTERN TEMPERATE FORESTS
PORT ROYAL,88010,8,EASTERN TEMPERATE FORESTS
PUTNAM,88014,8,EASTERN TEMPERATE FORESTS
COVINGTON,88015,8,EASTERN TEMPERATE FORESTS
FINCASTLE,88017,8,EASTERN TEMPERATE FORESTS
NATURAL BRID,88018,8,EASTERN TEMPERATE FORESTS
AMHERST,88019,8,EASTERN TEMPERATE FORESTS
COVESVILLE,88021,8,EASTERN TEMPERATE FORESTS
SHIPMAN,88023,8,EASTERN TEMPERATE FORESTS
CONCORD,88024,8,EASTERN TEMPERATE FORESTS
MANNBORO,88025,8,EASTERN TEMPERATE FORESTS
HALL,88026,8,EASTERN TEMPERATE FORESTS
CHURCH ROAD,88028,8,EASTERN TEMPERATE FORESTS
WHITE STONE,88029,8,EASTERN TEMPERATE FORESTS
SHARPS,88030,8,EASTERN TEMPERATE FORESTS
SURRY,88031,8,EASTERN TEMPERATE FORESTS
QUINBY,88032,8,EASTERN TEMPERATE FORESTS
SALTVILLE,88036,8,EASTERN TEMPERATE FORESTS
ELAMSVILLE,88037,8,EASTERN TEMPERATE FORESTS
IRISBURG,88039,8,EASTERN TEMPERATE FORESTS
RINGGOLD,88040,8,EASTERN TEMPERATE FORESTS
WYLLIESBURG,88041,8,EASTERN TEMPERATE FORESTS
BRODNAX,88042,8,EASTERN TEMPERATE FORESTS
NEWSOMS,88043,8,EASTERN TEMPERATE FORESTS
BRANCHVILLE,88044,8,EASTERN TEMPERATE FORESTS
HEBRON,88047,8,EASTERN TEMPERATE FORESTS
PUNGO,88048,8,EASTERN TEMPERATE FORESTS
MORAN,88049,8,EASTERN TEMPERATE FORESTS
FINCHLEY,88050,8,EASTERN TEMPERATE FORESTS
GLADYS,88051,8,EASTERN TEMPERATE FORESTS
APPOMATTOX,88052,8,EASTERN TEMPERATE FORESTS
BLACKSBURG,88116,8,EASTERN TEMPERATE FORESTS
DRYDEN,88133,8,EASTERN TEMPERATE FORESTS
NAT TUNNEL,88134,8,EASTERN TEMPERATE FORESTS
RURAL RETRT,88135,8,EASTERN TEMPERATE FORESTS
BALD KNOB,88900,8,EASTERN TEMPERATE FORESTS
GR NORTH MTN,88901,8,EASTERN TEMPERATE FORESTS
GLENWOOD,88902,8,EASTERN TEMPERATE FORESTS
MOUNTAIN LK.,88906,8,EASTERN TEMPERATE FORESTS
SHENANDOA NP,88907,8,EASTERN TEMPERATE FORESTS
GLOUCESTER,88910,8,EASTERN TEMPERATE FORESTS
WALKERS,88911,8,EASTERN TEMPERATE FORESTS
TRUHART,88914,8,EASTERN TEMPERATE FORESTS
BRANDON,88915,8,EASTERN TEMPERATE FORESTS
CHINCOTEAG W,88916,8,EASTERN TEMPERATE FORESTS
BIG MEADOWS,88921,8,EASTERN TEMPERATE FORESTS
LOFT MTN,88922,8,EASTERN TEMPERATE FORESTS
FRONT ROYAL,88923,8,EASTERN TEMPERATE FORESTS
OZETTE,89001,7,MARINE WEST COAST FOREST
PORT ANGELES,89002,7,MARINE WEST COAST FOREST
TWISP,89005,10,NORTH AMERICAN DESERTS
BREWSTER,89006,10,NORTH AMERICAN DESERTS
CHEWELAH,89008,6,NORTHWESTERN FORESTED MOUNTAINS
TAHOLAH,89009,7,MARINE WEST COAST FOREST
KAMILCHE,89010,7,MARINE WEST COAST FOREST
MOSES LAKE,89014,10,NORTH AMERICAN DESERTS
HARRINGTON,89015,10,NORTH AMERICAN DESERTS
REARDAN,89016,10,NORTH AMERICAN DESERTS
BUNKER HILL,89017,7,MARINE WEST COAST FOREST
COUGAR,89018,6,NORTHWESTERN FORESTED MOUNTAINS
RIMROCK,89019,6,NORTHWESTERN FORESTED MOUNTAINS
WAPATO,89020,10,NORTH AMERICAN DESERTS
MERCER,89021,10,NORTH AMERICAN DESERTS
CONNELL,89022,10,NORTH AMERICAN DESERTS
ASOTIN,89023,10,NORTH AMERICAN DESERTS
SNOWDEN,89025,6,NORTHWESTERN FORESTED MOUNTAINS
KENDALL,89027,6,NORTHWESTERN FORESTED MOUNTAINS
GLACIER,89028,6,NORTHWESTERN FORESTED MOUNTAINS
WINTHROP,89029,10,NORTH AMERICAN DESERTS
TONASKET,89030,10,NORTH AMERICAN DESERTS
TWIN LAKES,89031,6,NORTHWESTERN FORESTED MOUNTAINS
CUSICK,89032,6,NORTHWESTERN FORESTED MOUNTAINS
RONALD,89035,6,NORTHWESTERN FORESTED MOUNTAINS
LEAVENWORTH,89036,6,NORTHWESTERN FORESTED MOUNTAINS
QUINCY,89037,10,NORTH AMERICAN DESERTS
WILBUR,89038,10,NORTH AMERICAN DESERTS
EWAN,89039,10,NORTH AMERICAN DESERTS
ILWACO,89040,7,MARINE WEST COAST FOREST
SOUTH ELMA,89041,7,MARINE WEST COAST FOREST
PACKWOOD,89043,6,NORTHWESTERN FORESTED MOUNTAINS
ELLENSBURG,89044,10,NORTH AMERICAN DESERTS
PRESCOTT,89046,10,NORTH AMERICAN DESERTS
SPRING LAKE,89047,6,NORTHWESTERN FORESTED MOUNTAINS
WHITE CHUCK,89048,6,NORTHWESTERN FORESTED MOUNTAINS
CARLTON,89049,6,NORTHWESTERN FORESTED MOUNTAINS
NIGHTHAWK,89050,6,NORTHWESTERN FORESTED MOUNTAINS
CURLEW,89051,6,NORTHWESTERN FORESTED MOUNTAINS
BLEWETT PASS,89055,6,NORTHWESTERN FORESTED MOUNTAINS
KEYSTONE,89057,10,NORTH AMERICAN DESERTS
MALDEN,89058,10,NORTH AMERICAN DESERTS
RAYMOND,89059,7,MARINE WEST COAST FOREST
MT ST HELENS,89060,6,NORTHWESTERN FORESTED MOUNTAINS
MT RAINIER,89061,6,NORTHWESTERN FORESTED MOUNTAINS
POMEROY,89065,10,NORTH AMERICAN DESERTS
SUIATTLE RIV,89067,6,NORTHWESTERN FORESTED MOUNTAINS
MAZAMA,89068,6,NORTHWESTERN FORESTED MOUNTAINS
OMAK CREEK,89069,6,NORTHWESTERN FORESTED MOUNTAINS
LAURIER,89070,6,NORTHWESTERN FORESTED MOUNTAINS
NORTHPORT,89071,6,NORTHWESTERN FORESTED MOUNTAINS
L. WENATCHEE,89074,6,NORTHWESTERN FORESTED MOUNTAINS
MOSES COULEE,89075,10,NORTH AMERICAN DESERTS
ODESSA,89076,10,NORTH AMERICAN DESERTS
DEER PARK,89077,6,NORTHWESTERN FORESTED MOUNTAINS
PE ELL,89078,7,MARINE WEST COAST FOREST
RAINIER,89079,7,MARINE WEST COAST FOREST
MT. ADAMS,89080,6,NORTHWESTERN FORESTED MOUNTAINS
YAKIMA,89081,10,NORTH AMERICAN DESERTS
CLOVERLAND,89084,10,NORTH AMERICAN DESERTS
CARNATION,89111,7,MARINE WEST COAST FOREST
LAKE CHELAN,89113,6,NORTHWESTERN FORESTED MOUNTAINS
MONTESAND,89133,7,MARINE WEST COAST FOREST
WAITSBURG,89183,10,NORTH AMERICAN DESERTS
TURNBULL NWR,89906,10,NORTH AMERICAN DESERTS
VASHON IS.,89907,7,MARINE WEST COAST FOREST
L PEND O NWR,89908,6,NORTHWESTERN FORESTED MOUNTAINS
E. MT. ADAMS,89909,6,NORTHWESTERN FORESTED MOUNTAINS
HIX,90001,8,EASTERN TEMPERATE FORESTS
SMOOT,90002,8,EASTERN TEMPERATE FORESTS
PEDRO,90003,8,EASTERN TEMPERATE FORESTS
STOLLINGS,90004,8,EASTERN TEMPERATE FORESTS
BRAMWELL,90005,8,EASTERN TEMPERATE FORESTS
GHENT,90006,8,EASTERN TEMPERATE FORESTS
HANOVER,90007,8,EASTERN TEMPERATE FORESTS
CLEAR CREEK,90008,8,EASTERN TEMPERATE FORESTS
WELCH,90009,8,EASTERN TEMPERATE FORESTS
BREEDEN,90010,8,EASTERN TEMPERATE FORESTS
PT PLEASANT,90011,8,EASTERN TEMPERATE FORESTS
HUBBARDSTOWN,90013,8,EASTERN TEMPERATE FORESTS
SPENCER,90014,8,EASTERN TEMPERATE FORESTS
CLENDENIN,90015,8,EASTERN TEMPERATE FORESTS
NICUT,90016,8,EASTERN TEMPERATE FORESTS
PARADISE,90019,8,EASTERN TEMPERATE FORESTS
YAWKEY,90020,8,EASTERN TEMPERATE FORESTS
OLCOTT,90021,8,EASTERN TEMPERATE FORESTS
CANAAN,90022,8,EASTERN TEMPERATE FORESTS
VALLEY HEAD,90023,8,EASTERN TEMPERATE FORESTS
THREE FORKS,90024,8,EASTERN TEMPERATE FORESTS
SUTTON,90025,8,EASTERN TEMPERATE FORESTS
CEDARVILLE,90026,8,EASTERN TEMPERATE FORESTS
DENMAR,90027,8,EASTERN TEMPERATE FORESTS
